name,type_of_food,address,city,outcode,postcode,URL,rating
Ali Geez Pizza & Kebab,Pizza,6 Wellington Street,Gateshead,NE8,2AJ,http://www.just-eat.co.uk/restaurants-ali-geez/menu,5
Alia Takeaway,Pizza,38 Bridge End,Leeds,LS1,4DJ,http://www.just-eat.co.uk/restaurants-alia-ls1/menu,4
Alis Fast Food,Pizza,197 Lady Margaret Road,Middlesex,UB1,2PT,http://www.just-eat.co.uk/restaurants-alisfastfood-ub1/menu,4
Alis Pizza & Kebab House,Pizza,116 Queen Street,NewtonAbbot,TQ12,2EU,http://www.just-eat.co.uk/restaurants-alispizzaandkebab/menu,4
Ali's Takeaway,Pizza,1 Tempest Road,Leeds,LS11,6AU,http://www.just-eat.co.uk/restaurants-alistakeaway-ls11/menu,5
Ali's Takeaway,Pizza,1 Tempest Road,Leeds,LS11,6AU,http://www.just-eat.co.uk/restaurants-alistakeaway-ls11/menu,5
Ali's Take-Away,Pizza,6 Stenhouse Cross,Edinburgh,EH11,3JY,http://www.just-eat.co.uk/restaurants-alis-takeawayEH11/menu,5
Ali's Turkish Kebab & Pizza,Pizza,911 Crumlin Road,Belfast,BT14,8AB,http://www.just-eat.co.uk/restaurants-Alis-Turkish-kebabbt14/menu,5
Alkathiri Takeaway,Pizza,154 Plumstead Road,London,SE18,7DY,http://www.just-eat.co.uk/restaurants-alkathiri-se18/menu,0
All In One Pizza,Pizza,Unit 13 Impressa Park Pindar road,Hoddesdon,EN11,0DL,http://www.just-eat.co.uk/restaurants-allinonepizza-en11/menu,5
All In One Pizza,Pizza,906 Uxbridge Road,London,UB4,0RW,http://www.just-eat.co.uk/restaurants-AllinOnePizzaUB4/menu,5
Alo Pizza,Pizza,44 Bridge Street,Swinton,S64,8AP,http://www.just-eat.co.uk/restaurants-alopiozza-s64/menu,5
Al's Pizza,Pizza,176 Bedford Road,Birkenhead,CH42,2AT,http://www.just-eat.co.uk/restaurants-alspizza-ch42/menu,4
Alternative Takeaway 2,Pizza,35 High Street,Wigton,CA7,9NJ,http://www.just-eat.co.uk/restaurants-alternstive-ca7/menu,5
Amaans Grill House & Takeaway,Pizza,Gaythorne Road,WestYorkshire,BD5,7ES,http://www.just-eat.co.uk/restaurants-amaansgrillhouse-bd5/menu,5
Amaans Grill House & Takeaway,Pizza,Gaythorne Road,WestYorkshire,BD5,7ES,http://www.just-eat.co.uk/restaurants-amaansgrillhouse-bd5/menu,5
Amalfi,Pizza,80-82 Priory Road,Liverpool,L4,2SH,http://www.just-eat.co.uk/restaurants-amalfi-l4/menu,5
Amanos Pizza,Pizza,216 Huddersfield Road,Bradford,BD12,0AD,http://www.just-eat.co.uk/restaurants-amanos-bd12/menu,5
Amaretto Ristorante & Pizzeria,Pizza,10 Victoria Road,Ruislip,HA4,0AA,http://www.just-eat.co.uk/restaurants-AmarettoRistorante-HA4/menu,5
Amaretto Ristorante & Pizzeria,Pizza,10 Victoria Road,Ruislip,HA4,0AA,http://www.just-eat.co.uk/restaurants-AmarettoRistorante-HA4/menu,5
Amaretto Ristorante Pizzeria,Pizza,12 The Promenade,Edgware,HA8,7JZ,http://www.just-eat.co.uk/restaurants-amaretto-ristorante-pizzeria/menu,5
Amaretto Ristorante Pizzeria,Pizza,12 The Promenade,Edgware,HA8,7JZ,http://www.just-eat.co.uk/restaurants-amaretto-ristorante-pizzeria/menu,5
Amaretto Ristorante Pizzeria,Pizza,17 Central Circus,London,NW4,3AS,http://www.just-eat.co.uk/restaurants-amarettoristorante-nw4/menu,5
Amaretto Ristorante Pizzeria,Pizza,17 Central Circus,London,NW4,3AS,http://www.just-eat.co.uk/restaurants-amarettoristorante-nw4/menu,5
Amasi Cafe,Pizza,12 Wadsworth road,Perivale,UB6,7JD,http://www.just-eat.co.uk/restaurants-amasicafe-ub6/menu,5
Amasi Cafe,Pizza,12 Wadsworth road,Perivale,UB6,7JD,http://www.just-eat.co.uk/restaurants-amasicafe-ub6/menu,5
Amasi Cafe,Pizza,12 Wadsworth road,Perivale,UB6,7JD,http://www.just-eat.co.uk/restaurants-amasicafe-ub6/menu,5
Ambrosia Pizzeria,Pizza,Clifton Gate Business Park,York,YO32,2RH,http://www.just-eat.co.uk/restaurants-abrosia-pizzeria-haxby/menu,5
Ambrosia Pizzeria,Pizza,Clifton Gate Business Park,York,YO32,2RH,http://www.just-eat.co.uk/restaurants-abrosia-pizzeria-haxby/menu,5
Ameens,Pizza,35 Groat Market,TyneandWear,NE1,1UQ,http://www.just-eat.co.uk/restaurants-ameens-ne1/menu,3
American Hot Pizza,Pizza,30 Manor Place,London,SE17,3BB,http://www.just-eat.co.uk/restaurants-american-hot-see17/menu,4
American Hot Pizza,Pizza,30 Manor Place,London,SE17,3BB,http://www.just-eat.co.uk/restaurants-american-hot-see17/menu,4
American Hot Pizza,Pizza,30 Manor Place,London,SE17,3BB,http://www.just-eat.co.uk/restaurants-american-hot-see17/menu,4
American Hut,Pizza,129 New Road,Rubery,B45,9JR,http://www.just-eat.co.uk/restaurants-american-hut-b45/menu,5
American Pizza,Pizza,1 Bentinck Road,Nottingham,NG7,4AA,http://www.just-eat.co.uk/restaurants-american-pizza-ng7/menu,5
American Pizza,Pizza,122 Melton Road,Leicester,LE4,5ED,http://www.just-eat.co.uk/restaurants-american-pizza-le4/menu,5
American Pizza,Pizza,15 Malden Road,KentishTown,NW5,3HS,http://www.just-eat.co.uk/restaurants-americanpizza-nw5/menu,5
American Pizza,Pizza,15 Malden Road,KentishTown,NW5,3HS,http://www.just-eat.co.uk/restaurants-americanpizza-nw5/menu,5
American Pizza House,Pizza,53 Upper High Street,Epsom,KT17,4RA,http://www.just-eat.co.uk/restaurants-americanpizzahouse/menu,4
American Pizza House,Pizza,53 Upper High Street,Epsom,KT17,4RA,http://www.just-eat.co.uk/restaurants-americanpizzahouse/menu,4
American Pizza House,Pizza,248 Loweges Road,Sheffield,S8,7JB,http://www.just-eat.co.uk/restaurants-aph/menu,5
American Pizza Planet,Pizza,Old Castle Road,Glasgow,G44,5TG,http://www.just-eat.co.uk/restaurants-americanpizzaplanet-g44/menu,4
American Slice,Pizza,68 High Street,Halesowen,B63,3BA,http://www.just-eat.co.uk/restaurants-americanslice-b63/menu,5
American Slice,Pizza,68 High Street,Halesowen,B63,3BA,http://www.just-eat.co.uk/restaurants-americanslice-b63/menu,5
Americanos Pizza,Pizza,12 Market Hill,Barnsley,S70,2QE,http://www.just-eat.co.uk/restaurants-americanospizza-s70/menu,5
Amici Italian & Doost Persian Grill,Pizza,205-209 Kennington Lane,London,SE11,4LD,http://www.just-eat.co.uk/restaurants-amiciitalian-se11/menu,4
Amici Italian & Doost Persian Grill,Pizza,205-209 Kennington Lane,London,SE11,4LD,http://www.just-eat.co.uk/restaurants-amiciitalian-se11/menu,4
Amici Miei 2 go,Pizza,7 Fortis Green Road,London,N10,3HP,http://www.just-eat.co.uk/restaurants-amicimiei2go-n10/menu,5
Amici Miei2go.,Pizza,32 Kingsland Road,London,E2,8DA,http://www.just-eat.co.uk/restaurants-amici-miei2go-bethnal-green/menu,5
Amici Miei2go.,Pizza,32 Kingsland Road,London,E2,8DA,http://www.just-eat.co.uk/restaurants-amici-miei2go-bethnal-green/menu,5
Amici Pizzeria & Ristorante,Pizza,59-61 Buxton Road,Cheshire,SK2,6NB,http://www.just-eat.co.uk/restaurants-amici-sk2/menu,5
Amici Pizzeria Ristorante,Pizza,237-239 Cheltham Road,Bristol,BS6,5QP,http://www.just-eat.co.uk/restaurants-amicipizza-bs6/menu,5
Amico,Pizza,130 Front Street,Arnold,NG5,7EG,http://www.just-eat.co.uk/restaurants-amicong5/menu,5
Amico's Pizza,Pizza,20 Abbotswood,Bristol,BS37,4NG,http://www.just-eat.co.uk/restaurants-amicos-pizza-bristol/menu,5
Amigo Pizza,Pizza,28 Margaret Street,Abercynon,CF45,4RE,http://www.just-eat.co.uk/restaurants-amigo-pizza-mountain-ash/menu,5
Amigo Pizza,Pizza,402 Barton Road,Trafford,M32,9RW,http://www.just-eat.co.uk/restaurants-amigopizza/menu,5
Amigo Uk Pizza & Kebab,Pizza,481 Grove Green Road,London,E11,4AA,http://www.just-eat.co.uk/restaurants-amigo-uk-pizza-and-kebab-leytonstone/menu,3
Amigo's Pizza,Pizza,357 Derby Road Lenton,Nottingham,NG7,2DZ,http://www.just-eat.co.uk/restaurants-amigospizza/menu,4
Amigos,Pizza,9 Vale Street,Manchester,M11,4NR,http://www.just-eat.co.uk/restaurants-amigos-m11/menu,5
Amigos Food Hut,Pizza,10 Albion Street,Dunstable,LU6,1SA,http://www.just-eat.co.uk/restaurants-amigosfoodhut/menu,5
Amigo's Milkshake Bar,Pizza,148 Manchester Road,Wigan,WN2,2EA,http://www.just-eat.co.uk/restaurants-amigos-ince/menu,5
Amigo's Milkshake Bar,Pizza,148 Manchester Road,Wigan,WN2,2EA,http://www.just-eat.co.uk/restaurants-amigos-ince/menu,5
Amigos Pizza,Pizza,14 Market Place,Wednesbury,WS10,7AY,http://www.just-eat.co.uk/restaurants-amigos-pizza-wednesbury/menu,5
Amigos Pizza,Pizza,676 Bolton Road,Pendlebury,M27,8FH,http://www.just-eat.co.uk/restaurants-amigos-pizza/menu,5
Amigos Pizza,Pizza,14 Market Place,Wednesbury,WS10,7AY,http://www.just-eat.co.uk/restaurants-amigos-pizza-wednesbury/menu,5
Amigos Pizza,Pizza,676 Bolton Road,Pendlebury,M27,8FH,http://www.just-eat.co.uk/restaurants-amigos-pizza/menu,5
Amigos Pizza,Pizza,14 Market Place,Wednesbury,WS10,7AY,http://www.just-eat.co.uk/restaurants-amigos-pizza-wednesbury/menu,5
Amigo's Pizza,Pizza,134 Outram Street,Nottinghamshire,NG17,4FT,http://www.just-eat.co.uk/restaurants-amigospizza-ng17/menu,5
AMK Peri Peri,Pizza,20 Gostwick Road,Bedford,MK42,9XD,http://www.just-eat.co.uk/restaurants-AMK-peri-peri-MK42/menu,5
Amora Pizza,Pizza,107 Alderwood Avenue,Speke,L24,7RB,http://www.just-eat.co.uk/restaurants-amora-pizza-speke/menu,5
Amore Express,Pizza,10 Fulbar Street,Renfrew,PA4,8PE,http://www.just-eat.co.uk/restaurants-amoreexpress-pa4/menu,5
Amore Pizza,Pizza,231 Pooley Green Road,Egham,TW20,8AS,http://www.just-eat.co.uk/restaurants-amorepizza-tw20/menu,5
Amore Pizza,Pizza,231 Pooley Green Road,Egham,TW20,8AS,http://www.just-eat.co.uk/restaurants-amorepizza-tw20/menu,5
Amore Pizza,Pizza,231 Pooley Green Road,Egham,TW20,8AS,http://www.just-eat.co.uk/restaurants-amorepizza-tw20/menu,5
Amore Pizzeria,Pizza,122 Oxford Road,Hartlepool,TS25,5RH,http://www.just-eat.co.uk/restaurants-amore-ts25/menu,4
Amy's Pizza,Pizza,Deadmans Cross,Shefford,SG17,5QQ,http://www.just-eat.co.uk/restaurants-Amys-Pizza-SG17/menu,4
Anatolia 2 Pizza Burger Kebab House,Pizza,104 Boutport Street,Barnstaple,EX31,1SY,http://www.just-eat.co.uk/restaurants-anatoliapizza-burger-ex31/menu,5
Anatolia Pizza & Kebab House,Pizza,The Gatehouse,Kidderminister,DY10,1AL,http://www.just-eat.co.uk/restaurants-anatoliad10/menu,5
Anatolian,Pizza,18 Home Street,Edinburgh,EH3,9LY,http://www.just-eat.co.uk/restaurants-anatolian-tollcross/menu,5
Anatolian,Pizza,18 Home Street,Edinburgh,EH3,9LY,http://www.just-eat.co.uk/restaurants-anatolian-tollcross/menu,5
Andreas Kebabs & Pizzeria,Pizza,34 The Broadway,Bedfordshire,MK40,2TH,http://www.just-eat.co.uk/restaurants-andreaskebabs-mk40/menu,4
Andrew's Kebab House,Pizza,155 Bury New Road,Whitefield,M45,6AA,http://www.just-eat.co.uk/restaurants-andrews-m45/menu,5
Angel Pizza,Pizza,7 Springwell Road,Gateshead,NE9,7JN,http://www.just-eat.co.uk/restaurants-angelpizza/menu,5
Angel Pizza,Pizza,7 Springwell Road,Gateshead,NE9,7JN,http://www.just-eat.co.uk/restaurants-angelpizza/menu,5
Angelos Pizza,Pizza,28 Woodsley Road,Leeds,LS3,1DT,http://www.just-eat.co.uk/restaurants-angelos/menu,4
Angelo's Pizzeria,Pizza,33 Moss Street,Paisley,PA1,1DL,http://www.just-eat.co.uk/restaurants-angelos-pa1/menu,4
Angelo's Pizzeria,Pizza,33 Moss Street,Paisley,PA1,1DL,http://www.just-eat.co.uk/restaurants-angelos-pa1/menu,4
Angelo's Pizzeria,Pizza,17 Norton Road,StocktonOnTees,TS18,2BW,http://www.just-eat.co.uk/restaurants-angelospizzeria-ts18/menu,5
Angelos Takeaway,Pizza,8 Lochend Road South,Edinburgh,EH7,6BP,http://www.just-eat.co.uk/restaurants-Angelos-EH7/menu,5
Anglo Pizza,Pizza,18 Station Road North,NewcastleuponTyne,NE12,9AD,http://www.just-eat.co.uk/restaurants-ANGLO-PIZZA-NE12/menu,5
Anglo Pizza,Pizza,1 Fewster Square,TyneAndWear,NE10,8XQ,http://www.just-eat.co.uk/restaurants-anglo-pizza-felling/menu,5
Anglo Pizza,Pizza,1 Fewster Square,TyneAndWear,NE10,8XQ,http://www.just-eat.co.uk/restaurants-anglo-pizza-felling/menu,5
Anglo Pizza,Pizza,1 Fewster Square,TyneAndWear,NE10,8XQ,http://www.just-eat.co.uk/restaurants-anglo-pizza-felling/menu,5
Anglo Pizza,Pizza,236 Durham Road,Gateshead,NE8,4JR,http://www.just-eat.co.uk/restaurants-anglo-pizza/menu,5
Anglo Pizza,Pizza,236 Durham Road,Gateshead,NE8,4JR,http://www.just-eat.co.uk/restaurants-anglo-pizza/menu,5
Anglo Saxon,Pizza,116 Broad Street,Rotherham,S62,6EN,http://www.just-eat.co.uk/restaurants-anglo-saxon/menu,5
Anima D'italia,Pizza,114 Mile End Road,London,E1,4UN,http://www.just-eat.co.uk/restaurants-anima-ditalia-aldgate/menu,5
Anny's Bespoke Cuisine,Pizza,58 Waterlane,Preston,PR2,2NL,http://www.just-eat.co.uk/restaurants-annys-bespoke-cuisine-fulwood/menu,5
Antalya,Pizza,81 Duke Street,Barrow-in-Furness,LA14,1RH,http://www.just-eat.co.uk/restaurants-antalya-la14/menu,5
Antep Pizza,Pizza,429 Westgate Road,Newcastle,NE4,8RN,http://www.just-eat.co.uk/restaurants-anteppizza/menu,5
Antep Pizza,Pizza,85 Station Road,Ashington,NE63,8RS,http://www.just-eat.co.uk/restaurants-antep/menu,5
Antep Pizza Cramlington,Pizza,18B Moorland Way,Cramlington,NE23,1WE,http://www.just-eat.co.uk/restaurants-antep-pizza-cramlington/menu,4
Anthony's Pizza & Kebab House,Pizza,2 Worsley Mesnes Drive,Wigan,WN3,5TE,http://www.just-eat.co.uk/restaurants-antoniospizzaandkebabhouse-wn3/menu,4
Antonio's,Pizza,42 Poulton Street,Preston,PR4,2ah,http://www.just-eat.co.uk/restaurants-antonios-pr4/menu,4
Antonios Pizza,Pizza,35 High Street,Birmingham,B65,0DR,http://www.just-eat.co.uk/restaurants-abtoniospizza-b65/menu,4
Antonios Pizza,Pizza,35 High Street,Birmingham,B65,0DR,http://www.just-eat.co.uk/restaurants-abtoniospizza-b65/menu,4
Antonios Pizza,Pizza,34 Worcester Road,Birmingham,B61,7AE,http://www.just-eat.co.uk/restaurants-antoniospizza-b61/menu,4
Antons Pizza,Pizza,3 Longford Street,Warrington,WA2,7PG,http://www.just-eat.co.uk/restaurants-antonspizza-wa2/menu,4
Apna Pizza Bar,Pizza,Unit 4,Birmingham,B11,4DX,http://www.just-eat.co.uk/restaurants-apnapizzabar-b11/menu,5
Argyle Pizza,Pizza,77 Grange Road East,Birkenhead,CH41,5FD,http://www.just-eat.co.uk/restaurants-argylepizza-ch41/menu,5
Ari's Spices,Pizza,36 Wheata Road,Sheffield,S5,9FL,http://www.just-eat.co.uk/restaurants-arisspices/menu,4
Arizona,Pizza,297 Ings Road,Hull,HU8,0NB,http://www.just-eat.co.uk/restaurants-arizona/menu,4
Arman Restaurant,Pizza,13 Windsor Street,Leicester,LE13,1BU,http://www.just-eat.co.uk/restaurants-arman-le13/menu,5
Armando Pizzeria @ Harrowden Fisheries,Pizza,2A Harrowden Lane,Bedfordshire,MK42,0RR,http://www.just-eat.co.uk/restaurants-armando-pizzeria--harrowden-fisheries/menu,5
Aroma Pizza,Pizza,84 Clarendon Road,Cleveland,TS1,3DT,http://www.just-eat.co.uk/restaurants-aroma-pizza-ts1/menu,5
Aroma Pizza,Pizza,79 High Street West,TyneAndWear,NE28,8JD,http://www.just-eat.co.uk/restaurants-aromapizza-ne28/menu,5
Aroma Woodfired Pizza,Pizza,67 Ebrington Street,Plymouth,PL4,9AA,http://www.just-eat.co.uk/restaurants-aroma-woodfired-pizza/menu,4
Aroma's Pizza & Fast Food,Pizza,2 Cattle Market Way,Cambridgeshire,PE1,1ST,http://www.just-eat.co.uk/restaurants-aromas-pizza-and-fast-food-peterborough/menu,5
Arturo Mazzeo Concept Pizza,Pizza,30 Crouch Hill,London,N4,4AU,http://www.just-eat.co.uk/restaurants-arturo-mazzeo-concept-finsbury-park/menu,5
Aruba Tasty Pizza,Pizza,57 North Parade,WhitleyBay,NE26,1NX,http://www.just-eat.co.uk/restaurants-arubatastypizza-ne26/menu,5
Aryan's Pizza House Bar & Grill,Pizza,Thorndale Building,TyneandWear,SR3,4JR,http://www.just-eat.co.uk/restaurants-aryanspizzahouse-sr3/menu,5
Ashtoon Pizza & Chippy,Pizza,153 Hawthorn Road,Ashington,NE63,0SP,http://www.just-eat.co.uk/restaurants-ashtoonpizzaandchippy/menu,5
Asim Pizza & Kebab House,Pizza,227a Lozells Road,Birmingham,B19,1RJ,http://www.just-eat.co.uk/restaurants-asimpizza-b19/menu,4
Asim Pizza & Kebab House,Pizza,227a Lozells Road,Birmingham,B19,1RJ,http://www.just-eat.co.uk/restaurants-asimpizza-b19/menu,4
Aspendos,Pizza,Prospect Chambers,Hythe,CT21,5NS,http://www.just-eat.co.uk/restaurants-aspendos-ct21/menu,5
Aspendos,Pizza,Prospect Chambers,Hythe,CT21,5NS,http://www.just-eat.co.uk/restaurants-aspendos-ct21/menu,5
Aspendos,Pizza,9 Victoria Road,Lancashire,BB18,6UN,http://www.just-eat.co.uk/restaurants-aspendos-bb18/menu,5
Aspendos,Pizza,29 Cheriton High Street,Folkestone,CT19,4EX,http://www.just-eat.co.uk/restaurants-aspendos-ct19/menu,5
Aspendos,Pizza,29 Cheriton High Street,Folkestone,CT19,4EX,http://www.just-eat.co.uk/restaurants-aspendos-ct19/menu,5
Aspendos,Pizza,67 High Street,Dymchurch,TN29,0NH,http://www.just-eat.co.uk/restaurants-aspendos-tn29/menu,5
Atlanta Takeaway,Pizza,147 Kingston Road,Hull,HU10,6AL,http://www.just-eat.co.uk/restaurants-atlanta-hu10/menu,5
Atlantis Pizza,Pizza,2a Hollowgate Holdfirth,Huddersfield,HD9,2DG,http://www.just-eat.co.uk/restaurants-atlantispizza-hd9/menu,5
Autentico,Pizza,5 Stoker Way,Merseyside,L9,1GA,http://www.just-eat.co.uk/restaurants-autentico-liverpool/menu,4
Avante Pizza,Pizza,34 Brunswick Street,Manchester,M13,9TQ,http://www.just-eat.co.uk/restaurants-avantepizza-m13/menu,5
Avante Pizza,Pizza,34 Brunswick Street,Manchester,M13,9TQ,http://www.just-eat.co.uk/restaurants-avantepizza-m13/menu,5
Avanti Pizza,Pizza,122 Lockwood Road,Huddersfield,HD1,3QX,http://www.just-eat.co.uk/restaurants-avanti-pizza-hd1/menu,5
Avanti Pizza & Pasta,Pizza,321 Vicarage Farm Road,Heston,TW5,0DR,http://www.just-eat.co.uk/restaurants-avantipizzaandpasta-tw5/menu,4
Avanti Pizza & Pasta,Pizza,321 Vicarage Farm Road,Heston,TW5,0DR,http://www.just-eat.co.uk/restaurants-avantipizzaandpasta-tw5/menu,4
Avanti Pizza & Pasta,Pizza,321 Vicarage Farm Road,Heston,TW5,0DR,http://www.just-eat.co.uk/restaurants-avantipizzaandpasta-tw5/menu,4
Av-A-Pizza,Pizza,Unit 12 Front Street Industrial Estate,CountyDurham,DH6,2UZ,http://www.just-eat.co.uk/restaurants-avapizza-sh6/menu,5
Av-A-Pizza,Pizza,Unit 12 Front Street Industrial Estate,CountyDurham,DH6,2UZ,http://www.just-eat.co.uk/restaurants-avapizza-sh6/menu,5
Aya Pizzeria,Pizza,Pilkington Buildings Roman Road,Middlesbrough,TS5,6DY,http://www.just-eat.co.uk/restaurants-ayapizzeria/menu,5
Ayaans,Pizza,11 Angel Street,Worcester,WR1,3QT,http://www.just-eat.co.uk/restaurants-ayaans/menu,4
Ayr Turkish Food Club,Pizza,1B Arthur Street,Ayrshire,KA7,1QJ,http://www.just-eat.co.uk/restaurants-ayrturkish-ka7/menu,5
Azad Tandoori & Pizzeria,Pizza,32 Bowesfield Lane Stockton-on-tees,Stockton-on-tees,TS18,3ER,http://www.just-eat.co.uk/restaurants-azad-ts18/menu,5
Aziz Pizza,Pizza,64 Lozells Road,Birmingham,B19,2TD,http://www.just-eat.co.uk/restaurants-aziz-pizza/menu,4
B & U Uni Pizza & Curry,Pizza,122a Morley Street,Bradford,BD7,1BB,http://www.just-eat.co.uk/restaurants-bandupizzaandcurry-bd7/menu,4
B & U Uni Pizza & Curry,Pizza,122a Morley Street,Bradford,BD7,1BB,http://www.just-eat.co.uk/restaurants-bandupizzaandcurry-bd7/menu,4
Baba Express,Pizza,74 West Road,Newcastle,NE4,9QA,http://www.just-eat.co.uk/restaurants-baba-express/menu,5
Baba Mediterranean BBQ Kebabs,Pizza,72 West Road,Newcastle,NE4,9QA,http://www.just-eat.co.uk/restaurants-baba-kebabs/menu,5
Baba Mediterranean BBQ Kebabs,Pizza,72 West Road,Newcastle,NE4,9QA,http://www.just-eat.co.uk/restaurants-baba-kebabs/menu,5
Babylon,Pizza,31-33 Gladstone Street,Darlington,DL3,6JU,http://www.just-eat.co.uk/restaurants-babylon-dl3-1/menu,5
Babylon Fast Food,Pizza,141 Main Road,Renfrewshire,PA5,9ES,http://www.just-eat.co.uk/restaurants-babylonfastfood/menu,4
Babylon Pizza,Pizza,372 Manchester Road,Bradford,BD5,7RA,http://www.just-eat.co.uk/restaurants-babylonpizzaandbalti/menu,5
Babylon Pizza,Pizza,263 High Street,Acton,W3,9BY,http://www.just-eat.co.uk/restaurants-babylon/menu,5
Babylon Pizza,Pizza,263 High Street,Acton,W3,9BY,http://www.just-eat.co.uk/restaurants-babylon/menu,5
Babylon Pizza Bar,Pizza,187 Dewsbury Road,Ossett,WF5,9PE,http://www.just-eat.co.uk/restaurants-babylonpizzabar-wf5/menu,5
Babylon Takeaway,Pizza,139 Oxclose Lane,Arnold,NG5,6FN,http://www.just-eat.co.uk/restaurants-babylon-takeawayNG5/menu,5
Bahktrasa,Pizza,28 St Helens Road,Leigh,WN7,4HW,http://www.just-eat.co.uk/restaurants-bahktrasa-wn7/menu,5
Bahktrasa,Pizza,28 St Helens Road,Leigh,WN7,4HW,http://www.just-eat.co.uk/restaurants-bahktrasa-wn7/menu,5
Balboa's,Pizza,263 Farnham Road,Slough,SL2,1HA,http://www.just-eat.co.uk/restaurants-balboas-sl2/menu,4
Balboa's,Pizza,263 Farnham Road,Slough,SL2,1HA,http://www.just-eat.co.uk/restaurants-balboas-sl2/menu,4
Balgores Best Kebab,Pizza,81 Balgores Lane,Romford,RM2,6BP,http://www.just-eat.co.uk/restaurants-balgores-best/menu,5
Bambino,Pizza,89 Watling Avenue,Middlesex,HA8,0LA,http://www.just-eat.co.uk/restaurants-bambinos-ha8/menu,4
Bambino,Pizza,89 Watling Avenue,Middlesex,HA8,0LA,http://www.just-eat.co.uk/restaurants-bambinos-ha8/menu,4
Bambino Pizza,Pizza,498 Neasden Lane North,Willesden,NW10,0EA,http://www.just-eat.co.uk/restaurants-bambinopizzashop-nw10/menu,4
Bambino Pizza,Pizza,498 Neasden Lane North,Willesden,NW10,0EA,http://www.just-eat.co.uk/restaurants-bambinopizzashop-nw10/menu,4
Bambinos,Pizza,6 Kings Road,Harrogate,HG1,1BT,http://www.just-eat.co.uk/restaurants-bambinos/menu,4
Bar Aldo's,Pizza,9 Coalgate,Alloa,FK10,1EH,http://www.just-eat.co.uk/restaurants-baraldos-fk10/menu,5
Bar B Q Base,Pizza,Unit 1 & 2 Town Street,Batley,WF17,6BX,http://www.just-eat.co.uk/restaurants-barbqbase-wf17/menu,5
Bar BQ 2 Night,Pizza,42 Yorkshire Street,Burnley,BB11,3BN,http://www.just-eat.co.uk/restaurants-barbq2night-bb11/menu,4
Bar BQ Night,Pizza,47 Acklam Road,Middlesborough,TS5,5HA,http://www.just-eat.co.uk/restaurants-barbqnight/menu,4
Bar Venezia,Pizza,61 Waterside,Exeter,EX2,8GY,http://www.just-eat.co.uk/restaurants-barvenezia-ex2/menu,5
Barbecue Palace,Pizza,1003 Aikenhead Road,Glasgow,G44,4SF,http://www.just-eat.co.uk/restaurants-bbq-palace/menu,5
Barbeque King,Pizza,488 Great Western Road,Glasgow,G12,8EW,http://www.just-eat.co.uk/restaurants-barbequeking-g12/menu,4
Barbican Express Pizza,Pizza,131 Whitecross Street,London,EC1Y,8JL,http://www.just-eat.co.uk/restaurants-barbicanexpresspizza/menu,5
Bar-B-Q Mania,Pizza,346 Nacton Road,Ipswich,IP3,9NA,http://www.just-eat.co.uk/restaurants-barbq-ip3/menu,4
Bar-B-Q-King,Pizza,31 Whytescauseway,Kirkcaldy,KY1,1XF,http://www.just-eat.co.uk/restaurants-barbqkingky1/menu,4
Barcelona Pizza,Pizza,265a Bilston Road,Wolverhampton,WV2,2JN,http://www.just-eat.co.uk/restaurants-barcelona-pizza/menu,5
Barista House Restaurant & Cafe,Pizza,24 Ballards Lane,London,N3,2BJ,http://www.just-eat.co.uk/restaurants-barista-n3/menu,5
Barnsley Kebab & Pizza House,Pizza,154 Sheffield Road,Barnsley,S70,1JH,http://www.just-eat.co.uk/restaurants-barnsleykebabandpizzahouse/menu,4
Barolo Restaurant,Pizza,586-588 Wimborne Road,Dorset,BH9,2ER,http://www.just-eat.co.uk/restaurants-barolorestaurant-bh9/menu,5
Barons BBQ,Pizza,90 Abbey Street,Bangor,BT20,4JB,http://www.just-eat.co.uk/restaurants-baron-bbq-bt20/menu,5
Barrs Takeaway & Pizzeria,Pizza,112B Beechwood Avenue,Derry,BT48,9LS,http://www.just-eat.co.uk/restaurants-barrstakeaway-bt48/menu,5
Barrys Fish Bar,Pizza,222 Devons Road,London,E3,3PN,http://www.just-eat.co.uk/restaurants-barrysfishbar-e3/menu,4
Base Express,Pizza,8 The Cresent,Carlisle,CA1,1QW,http://www.just-eat.co.uk/restaurants-thebaseca1/menu,5
Base Pizza,Pizza,460 Kingsland Road,London,E8,4AE,http://www.just-eat.co.uk/restaurants-basepizza-e8/menu,4
Base Pizza,Pizza,460 Kingsland Road,London,E8,4AE,http://www.just-eat.co.uk/restaurants-basepizza-e8/menu,4
Base Pizza,Pizza,28 Roneo Corner,Hornchurch,RM12,4TN,http://www.just-eat.co.uk/restaurants-base-pizza-rm12/menu,4
Basil & Pimento Italian,Pizza,83 Battersea Rise,London,SW11,1HW,http://www.just-eat.co.uk/restaurants-basil-pimento-italian/menu,4
Basil & Pimento Italian,Pizza,83 Battersea Rise,London,SW11,1HW,http://www.just-eat.co.uk/restaurants-basil-pimento-italian/menu,4
Basil & Pimento Italian,Pizza,83 Battersea Rise,London,SW11,1HW,http://www.just-eat.co.uk/restaurants-basil-pimento-italian/menu,4
Basilco,Pizza,138 Broadway,Cardiff,CF24,1NL,http://www.just-eat.co.uk/restaurants-basilco-cf24/menu,5
